,longitude,variable,value
20196,-911.151,lnwpred_longqCIUP,4.656115391
20197,-914.3346578,lnwpred_longqCIUP,4.752955296
20198,-914.9473609,lnwpred_longqCIUP,4.752376277
20199,-914.569,lnwpred_longqCIUP,4.753351716
20200,-914.4703323,lnwpred_longqCIUP,4.753281085
20201,-910.5389496,lnwpred_longqCIUP,4.617868615
20202,-916.6559107,lnwpred_longqCIUP,4.724779065
20203,-915.347,lnwpred_longqCIUP,4.749289096
20204,-915.78757,lnwpred_longqCIUP,4.743513216
20205,-915.62088,lnwpred_longqCIUP,4.745989504
20206,-914.72855,lnwpred_longqCIUP,4.753177692
20207,-914.2287637,lnwpred_longqCIUP,4.75251228
20208,-914.5373925,lnwpred_longqCIUP,4.7533441
20209,-914.46856,lnwpred_longqCIUP,4.753278538
20210,-914.293,lnwpred_longqCIUP,4.75280099
20211,-912.98095,lnwpred_longqCIUP,4.733383096
20212,-913.915,lnwpred_longqCIUP,4.750183568
20213,-914.6100958,lnwpred_longqCIUP,4.753340636
20214,-921.941,lnwpred_longqCIUP,4.363711756
20215,-911.82,lnwpred_longqCIUP,4.690945521
20216,-910.65197,lnwpred_longqCIUP,4.625385041
20217,-913.8481795,lnwpred_longqCIUP,4.749483628
20218,-913.91598,lnwpred_longqCIUP,4.750193311
20219,-914.2309,lnwpred_longqCIUP,4.752522824
20220,-914.37,lnwpred_longqCIUP,4.753066018
20221,-914.734,lnwpred_longqCIUP,4.753165619
20222,-914.3408399,lnwpred_longqCIUP,4.752975965
20223,-914.363,lnwpred_longqCIUP,4.753045533
20224,-915.13378,lnwpred_longqCIUP,4.751193615
20225,-914.8526775,lnwpred_longqCIUP,4.752801784
20226,-913.3258666,lnwpred_longqCIUP,4.741385812
20227,-913.3208412,lnwpred_longqCIUP,4.741284566
20228,-909.776,lnwpred_longqCIUP,4.561794642
20229,-913.4783652,lnwpred_longqCIUP,4.744243077
20230,-913.561,lnwpred_longqCIUP,4.745619277
20231,-915.18903,lnwpred_longqCIUP,4.750756321
20232,-915.6418255,lnwpred_longqCIUP,4.745697816
20233,-914.57564,lnwpred_longqCIUP,4.75335153
20234,-914.189,lnwpred_longqCIUP,4.752302172
20235,-913.6169877,lnwpred_longqCIUP,4.746483771
20236,-909.9378546,lnwpred_longqCIUP,4.574464433
20237,-917.088,lnwpred_longqCIUP,4.711650906
20238,-914.8116258,lnwpred_longqCIUP,4.752949088
20239,-914.3521265,lnwpred_longqCIUP,4.753012286
20240,-918.17124,lnwpred_longqCIUP,4.666631275
20241,-914.541,lnwpred_longqCIUP,4.75334566
20242,-915.0398249,lnwpred_longqCIUP,4.751846455
20243,-916.58064,lnwpred_longqCIUP,4.72680026
20244,-915.21,lnwpred_longqCIUP,4.750579989
20245,-915.06,lnwpred_longqCIUP,4.751715958
20246,-913.699,lnwpred_longqCIUP,4.747652056
20247,-913.774,lnwpred_longqCIUP,4.748619799
20248,-913.8406527,lnwpred_longqCIUP,4.749400172
20249,-914.6164433,lnwpred_longqCIUP,4.753336871
20250,-914.3215369,lnwpred_longqCIUP,4.752909503
20251,-914.72855,lnwpred_longqCIUP,4.753177692
20252,-916.2801324,lnwpred_longqCIUP,4.734106612
20253,-913.525,lnwpred_longqCIUP,4.745034473
20254,-910.58858,lnwpred_longqCIUP,4.6211945
20255,-915.9505306,lnwpred_longqCIUP,4.740748638
20256,-915.9591137,lnwpred_longqCIUP,4.740593557
20257,-914.72855,lnwpred_longqCIUP,4.753177692
20258,-913.6559778,lnwpred_longqCIUP,4.74705363
20259,-917.485,lnwpred_longqCIUP,4.697217966
20260,-913.427,lnwpred_longqCIUP,4.743326849
20261,-912.9518411,lnwpred_longqCIUP,4.732609526
20262,-914.5361092,lnwpred_longqCIUP,4.753343466
20263,-916.6186819,lnwpred_longqCIUP,4.725788421
20264,-916.6177,lnwpred_longqCIUP,4.725814794
20265,-916.618,lnwpred_longqCIUP,4.725806744
20266,-914.8352554,lnwpred_longqCIUP,4.752867006
20267,-915.74662,lnwpred_longqCIUP,4.744154429
20268,-915.74662,lnwpred_longqCIUP,4.744154429
20269,-913.036,lnwpred_longqCIUP,4.734804281
20270,-912.8695833,lnwpred_longqCIUP,4.730341034
20271,-914.359098,lnwpred_longqCIUP,4.753033816
20272,-912.1619367,lnwpred_longqCIUP,4.705869599
20273,-912.1544265,lnwpred_longqCIUP,4.705563157
20274,-912.1603274,lnwpred_longqCIUP,4.705804019
20275,-913.31918,lnwpred_longqCIUP,4.741251036
20276,-913.2023043,lnwpred_longqCIUP,4.738765448
20277,-914.77574,lnwpred_longqCIUP,4.753059303
20278,-913.260759,lnwpred_longqCIUP,4.740039306
20279,-909.6383639,lnwpred_longqCIUP,4.550693705
20280,-914.722,lnwpred_longqCIUP,4.753191789
20281,-909.7800404,lnwpred_longqCIUP,4.562115974
20282,-914.5698123,lnwpred_longqCIUP,4.753351701
20283,-916.698,lnwpred_longqCIUP,4.723615016
20284,-914.481,lnwpred_longqCIUP,4.75329539
20285,-914.404,lnwpred_longqCIUP,4.75315527
20286,-914.4717423,lnwpred_longqCIUP,4.753283065
20287,-917.84195,lnwpred_longqCIUP,4.68221938
20288,-914.35938,lnwpred_longqCIUP,4.753034671
20289,-919.31868,lnwpred_longqCIUP,4.598759772
20290,-913.99726,lnwpred_longqCIUP,4.750945063
20291,-919.7004167,lnwpred_longqCIUP,4.571449372
20292,-913.452,lnwpred_longqCIUP,4.743778641
20293,-915.63719,lnwpred_longqCIUP,4.745762854
20294,-915.63719,lnwpred_longqCIUP,4.745762854
20295,-912.5334732,lnwpred_longqCIUP,4.719815027
20296,-910.1091834,lnwpred_longqCIUP,4.587422407
20297,-910.019,lnwpred_longqCIUP,4.58065981
20298,-914.061,lnwpred_longqCIUP,4.751460363
20299,-914.2052476,lnwpred_longqCIUP,4.752390909
20300,-915.1353658,lnwpred_longqCIUP,4.751181611
20301,-912.1791524,lnwpred_longqCIUP,4.706568481
20302,-913.4629517,lnwpred_longqCIUP,4.743973054
20303,-914.3973782,lnwpred_longqCIUP,4.753139207
20304,-916.6237408,lnwpred_longqCIUP,4.72565236
20305,-915.9319997,lnwpred_longqCIUP,4.741080192
20306,-913.2140072,lnwpred_longqCIUP,4.739025429
20307,-915.65409,lnwpred_longqCIUP,4.745524418
20308,-916.57322,lnwpred_longqCIUP,4.72699531
20309,-915.20202,lnwpred_longqCIUP,4.750647761
20310,-913.77711,lnwpred_longqCIUP,4.748657843
20311,-918.0583741,lnwpred_longqCIUP,4.67216616
20312,-912.1661553,lnwpred_longqCIUP,4.706041344
20313,-914.379963,lnwpred_longqCIUP,4.753093933
20314,-914.568509,lnwpred_longqCIUP,4.753351722
20315,-913.917,lnwpred_longqCIUP,4.750203388
20316,-914.4101386,lnwpred_longqCIUP,4.753169544
20317,-913.123,lnwpred_longqCIUP,4.736938791
20318,-919.98958,lnwpred_longqCIUP,4.549187408
20319,-915.03134,lnwpred_longqCIUP,4.751899715
20320,-913.1931,lnwpred_longqCIUP,4.738559298
20321,-913.1931,lnwpred_longqCIUP,4.738559298
20322,-913.1931,lnwpred_longqCIUP,4.738559298
20323,-912.5796324,lnwpred_longqCIUP,4.721379338
20324,-917.96942,lnwpred_longqCIUP,4.676386949
20325,-913.955,lnwpred_longqCIUP,4.750567524
20326,-914.67407,lnwpred_longqCIUP,4.753276634
20327,-914.208,lnwpred_longqCIUP,4.752405532
20328,-910.4582,lnwpred_longqCIUP,4.612373057
20329,-910.213,lnwpred_longqCIUP,4.595047048
20330,-913.347,lnwpred_longqCIUP,4.741806509
20331,-913.26645,lnwpred_longqCIUP,4.740160031
20332,-913.092,lnwpred_longqCIUP,4.736193906
20333,-914.5597398,lnwpred_longqCIUP,4.753350926
20334,-914.7673204,lnwpred_longqCIUP,4.753082632
20335,-914.1876609,lnwpred_longqCIUP,4.752294657
20336,-913.128186,lnwpred_longqCIUP,4.737061714
20337,-914.071,lnwpred_longqCIUP,4.75153537
20338,-914.5759317,lnwpred_longqCIUP,4.753351485
20339,-914.942,lnwpred_longqCIUP,4.752403471
20340,-914.4620016,lnwpred_longqCIUP,4.753268756
20341,-914.6602244,lnwpred_longqCIUP,4.753295281
20342,-914.12473,lnwpred_longqCIUP,4.75191135
20343,-913.299347,lnwpred_longqCIUP,4.740846543
20344,-910.23,lnwpred_longqCIUP,4.596279216
20345,-916.4812089,lnwpred_longqCIUP,4.729352021
20346,-910.2505544,lnwpred_longqCIUP,4.597762882
20347,-913.299,lnwpred_longqCIUP,4.740839413
20348,-916.815,lnwpred_longqCIUP,4.720250418
20349,-919.3049254,lnwpred_longqCIUP,4.599699602
20350,-912.843565,lnwpred_longqCIUP,4.729598202
20351,-912.9907123,lnwpred_longqCIUP,4.733639088
20352,-915.462,lnwpred_longqCIUP,4.748020107
20353,-912.9610241,lnwpred_longqCIUP,4.732855226
20354,-913.3060233,lnwpred_longqCIUP,4.74098351
20355,-916.21,lnwpred_longqCIUP,4.735638813
20356,-919.3720744,lnwpred_longqCIUP,4.59508222
20357,-915.137,lnwpred_longqCIUP,4.751169241
20358,-916.59065,lnwpred_longqCIUP,4.726535916
20359,-913.18998,lnwpred_longqCIUP,4.738489019
20360,-913.908512,lnwpred_longqCIUP,4.750118847
20361,-915.63719,lnwpred_longqCIUP,4.745762854
20362,-912.611,lnwpred_longqCIUP,4.722420926
20363,-915.17486,lnwpred_longqCIUP,4.750872199
20364,-912.74,lnwpred_longqCIUP,4.726521126
20365,-910.553,lnwpred_longqCIUP,4.618814182
20366,-914.358,lnwpred_longqCIUP,4.753030459
20367,-913.238,lnwpred_longqCIUP,4.739550671
20368,-911.9726386,lnwpred_longqCIUP,4.697851854
20369,-912,lnwpred_longqCIUP,4.699048373
20370,-914.412,lnwpred_longqCIUP,4.753173771
20371,-913.5396612,lnwpred_longqCIUP,4.745275355
20372,-916.6177,lnwpred_longqCIUP,4.725814794
20373,-913.2799829,lnwpred_longqCIUP,4.740444809
20374,-914.605,lnwpred_longqCIUP,4.753343304
20375,-915.20653,lnwpred_longqCIUP,4.75060956
20376,-913.563,lnwpred_longqCIUP,4.745651037
20377,-915.534,lnwpred_longqCIUP,4.747139756
20378,-916.03,lnwpred_longqCIUP,4.739276494
20379,-914.998,lnwpred_longqCIUP,4.752100005
20380,-913.0979351,lnwpred_longqCIUP,4.736337842
20381,-913.86487,lnwpred_longqCIUP,4.749665378
20382,-914.473,lnwpred_longqCIUP,4.75328479
20383,-914.808,lnwpred_longqCIUP,4.752961046
20384,-913.51279,lnwpred_longqCIUP,4.744830983
20385,-914.071,lnwpred_longqCIUP,4.75153537
20386,-917.028,lnwpred_longqCIUP,4.713631948
20387,-912.57639,lnwpred_longqCIUP,4.721270689
20388,-916.067065,lnwpred_longqCIUP,4.738561909
20389,-914.64074,lnwpred_longqCIUP,4.753317044
20390,-909.658,lnwpred_longqCIUP,4.552295808
20391,-913.45106,lnwpred_longqCIUP,4.743761864
20392,-913.01853,lnwpred_longqCIUP,4.734359219
20393,-915.957,lnwpred_longqCIUP,4.740631868
20394,-915.741,lnwpred_longqCIUP,4.744240762
20395,-913.326,lnwpred_longqCIUP,4.741388503
20396,-911.3685,lnwpred_longqCIUP,4.668246019
20397,-914.45,lnwpred_longqCIUP,4.75324925
20398,-911.8946527,lnwpred_longqCIUP,4.694372242
20399,-913.509,lnwpred_longqCIUP,4.744767245
20400,-913.9366709,lnwpred_longqCIUP,4.750394836
20401,-919.09509,lnwpred_longqCIUP,4.613656426
20402,-914.914,lnwpred_longqCIUP,4.752539734
20403,-916.6113129,lnwpred_longqCIUP,4.725985951
20404,-914.6966603,lnwpred_longqCIUP,4.7532406
20405,-919.09509,lnwpred_longqCIUP,4.613656426
20406,-916.9732514,lnwpred_longqCIUP,4.71539455
20407,-914.256,lnwpred_longqCIUP,4.752642231
20408,-914.469,lnwpred_longqCIUP,4.753279151
20409,-914.606215,lnwpred_longqCIUP,4.753342729
20410,-913.221,lnwpred_longqCIUP,4.739179561
20411,-913.145,lnwpred_longqCIUP,4.737456922
20412,-913.307,lnwpred_longqCIUP,4.741003458
20413,-915.0606822,lnwpred_longqCIUP,4.751711457
20414,-909.443,lnwpred_longqCIUP,4.534421432
20415,-916.0239152,lnwpred_longqCIUP,4.739392096
20416,-917.2596454,lnwpred_longqCIUP,4.705695643
20417,-916.9227051,lnwpred_longqCIUP,4.716984019
20418,-916.042,lnwpred_longqCIUP,4.739047098
20419,-916.71027,lnwpred_longqCIUP,4.723271085
20420,-916.3946936,lnwpred_longqCIUP,4.731463835
20421,-912.6482176,lnwpred_longqCIUP,4.723634199
20422,-915.2679846,lnwpred_longqCIUP,4.750063038
20423,-916.18081,lnwpred_longqCIUP,4.736257449
20424,-914.2309,lnwpred_longqCIUP,4.752522824
20425,-913.8213489,lnwpred_longqCIUP,4.749181826
20426,-912.484,lnwpred_longqCIUP,4.718096777
20427,-914.6127252,lnwpred_longqCIUP,4.753339141
20428,-914.579,lnwpred_longqCIUP,4.753351216
20429,-914.603,lnwpred_longqCIUP,4.753344218
20430,-909.229,lnwpred_longqCIUP,4.515903797
20431,-914.8151021,lnwpred_longqCIUP,4.752937503
20432,-915.5051445,lnwpred_longqCIUP,4.747500534
20433,-914.5867116,lnwpred_longqCIUP,4.753349835
20434,-915.24384,lnwpred_longqCIUP,4.750283528
20435,-914.8692688,lnwpred_longqCIUP,4.752735835
20436,-914.1554415,lnwpred_longqCIUP,4.752106111
20437,-914.2158422,lnwpred_longqCIUP,4.752446621
20438,-913.344,lnwpred_longqCIUP,4.741747293
20439,-912.7365083,lnwpred_longqCIUP,4.726414046
20440,-912.8415691,lnwpred_longqCIUP,4.729540694
20441,-914.64074,lnwpred_longqCIUP,4.753317044
20442,-913.4033259,lnwpred_longqCIUP,4.742888854
20443,-913.61498,lnwpred_longqCIUP,4.746453677
20444,-912.52518,lnwpred_longqCIUP,4.71952998
20445,-914.867,lnwpred_longqCIUP,4.752745082
20446,-913.511,lnwpred_longqCIUP,4.744800876
20447,-912.52518,lnwpred_longqCIUP,4.71952998
20448,-913.323,lnwpred_longqCIUP,4.741328114
20449,-914.4325993,lnwpred_longqCIUP,4.75321729
20450,-913.8233076,lnwpred_longqCIUP,4.749204216
20451,-917.008,lnwpred_longqCIUP,4.714280793
20452,-916.6177,lnwpred_longqCIUP,4.725814794
20453,-914.4454739,lnwpred_longqCIUP,4.753241331
20454,-913.45106,lnwpred_longqCIUP,4.743761864
20455,-917.37728,lnwpred_longqCIUP,4.701364646
20456,-913.52328,lnwpred_longqCIUP,4.745005922
20457,-910.74,lnwpred_longqCIUP,4.63109749
20458,-911.7826352,lnwpred_longqCIUP,4.689195387
20459,-914.38025,lnwpred_longqCIUP,4.753094669
20460,-916.39372,lnwpred_longqCIUP,4.731487027
20461,-913.257,lnwpred_longqCIUP,4.739959267
20462,-913.279,lnwpred_longqCIUP,4.740424272
20463,-913.241,lnwpred_longqCIUP,4.739615624
20464,-913.2503676,lnwpred_longqCIUP,4.739817338
20465,-916.2555879,lnwpred_longqCIUP,4.734650227
20466,-916.4001515,lnwpred_longqCIUP,4.731333595
20467,-913.5715507,lnwpred_longqCIUP,4.745786346
20468,-913.4605117,lnwpred_longqCIUP,4.743929895
20469,-914.459,lnwpred_longqCIUP,4.753264104
20470,-914.90809,lnwpred_longqCIUP,4.752567144
20471,-912.4740011,lnwpred_longqCIUP,4.717744264
20472,-911.9989306,lnwpred_longqCIUP,4.699001847
20473,-913.8432764,lnwpred_longqCIUP,4.749429393
20474,-921.5557523,lnwpred_longqCIUP,4.405165811
20475,-921.4163328,lnwpred_longqCIUP,4.41958357
20476,-921.051,lnwpred_longqCIUP,4.455887478
20477,-914.30961,lnwpred_longqCIUP,4.752865631
20478,-914.59594,lnwpred_longqCIUP,4.753347149
20479,-916.9495906,lnwpred_longqCIUP,4.71614311
20480,-913.46979,lnwpred_longqCIUP,4.744093334
20481,-917.8660033,lnwpred_longqCIUP,4.681138203
20482,-914.49179,lnwpred_longqCIUP,4.753308227
20483,-914.086,lnwpred_longqCIUP,4.751644877
20484,-921.072,lnwpred_longqCIUP,4.453858622
20485,-913.686,lnwpred_longqCIUP,4.747474577
20486,-915.02026,lnwpred_longqCIUP,4.751967875
20487,-915.0654793,lnwpred_longqCIUP,4.75167957
20488,-913.4813935,lnwpred_longqCIUP,4.74429559
20489,-914.9348291,lnwpred_longqCIUP,4.752439399
20490,-915.02026,lnwpred_longqCIUP,4.751967875
20491,-914.517,lnwpred_longqCIUP,4.753331686
20492,-910.4595244,lnwpred_longqCIUP,4.61246404
20493,-916.522,lnwpred_longqCIUP,4.728321333
20494,-913.77587,lnwpred_longqCIUP,4.748642668
20495,-913.45106,lnwpred_longqCIUP,4.743761864
20496,-914.5451303,lnwpred_longqCIUP,4.753347299
20497,-913.3975346,lnwpred_longqCIUP,4.742780208
20498,-913.51358,lnwpred_longqCIUP,4.744844223
20499,-913.51358,lnwpred_longqCIUP,4.744844223
20500,-913.7962278,lnwpred_longqCIUP,4.748888316
20501,-916.50326,lnwpred_longqCIUP,4.728797639
20502,-913.3126337,lnwpred_longqCIUP,4.741118312
20503,-913.258724,lnwpred_longqCIUP,4.73999599
20504,-914.473,lnwpred_longqCIUP,4.75328479
20505,-915.36798,lnwpred_longqCIUP,4.74907019
20506,-920.408,lnwpred_longqCIUP,4.514577398
20507,-912.94847,lnwpred_longqCIUP,4.732518934
20508,-915.12,lnwpred_longqCIUP,4.751296556
20509,-914.937,lnwpred_longqCIUP,4.752428613
20510,-918.0079873,lnwpred_longqCIUP,4.6745722
20511,-913.9847387,lnwpred_longqCIUP,4.7508362
20512,-911.2331383,lnwpred_longqCIUP,4.660787117
20513,-916.9691319,lnwpred_longqCIUP,4.715525481
20514,-912.52518,lnwpred_longqCIUP,4.71952998
20515,-912.52518,lnwpred_longqCIUP,4.71952998
20516,-912.52518,lnwpred_longqCIUP,4.71952998
20517,-912.52518,lnwpred_longqCIUP,4.71952998
20518,-921.876,lnwpred_longqCIUP,4.370872106
20519,-912.1242641,lnwpred_longqCIUP,4.704322614
20520,-921.4246427,lnwpred_longqCIUP,4.418732932
20521,-914.2791653,lnwpred_longqCIUP,4.752744061
20522,-915.17643,lnwpred_longqCIUP,4.750859526
20523,-917.2200885,lnwpred_longqCIUP,4.707106203
20524,-913.08987,lnwpred_longqCIUP,4.736142064
20525,-913.09114,lnwpred_longqCIUP,4.736172991
20526,-919.3499072,lnwpred_longqCIUP,4.59661459
20527,-921.1253304,lnwpred_longqCIUP,4.448674453
20528,-912.8628371,lnwpred_longqCIUP,4.730149627
20529,-920.31388,lnwpred_longqCIUP,4.522609306
20530,-914.3447929,lnwpred_longqCIUP,4.75298895
20531,-913.83,lnwpred_longqCIUP,4.74928042
20532,-909.37279,lnwpred_longqCIUP,4.528425915
20533,-914.765882,lnwpred_longqCIUP,4.753086578
20534,-913.241,lnwpred_longqCIUP,4.739615624
20535,-913.0603284,lnwpred_longqCIUP,4.735414919
20536,-917.461,lnwpred_longqCIUP,4.698156884
20537,-913.2119347,lnwpred_longqCIUP,4.738979577
20538,-916.6177,lnwpred_longqCIUP,4.725814794
20539,-914.064,lnwpred_longqCIUP,4.751482985
20540,-914.3716111,lnwpred_longqCIUP,4.753070644
20541,-913.9535295,lnwpred_longqCIUP,4.750553876
20542,-912.92843,lnwpred_longqCIUP,4.731976287
20543,-913.08777,lnwpred_longqCIUP,4.73609092
20544,-913.732,lnwpred_longqCIUP,4.748089638
20545,-914.430401,lnwpred_longqCIUP,4.753212969
20546,-912.947,lnwpred_longqCIUP,4.73247939
20547,-914.406,lnwpred_longqCIUP,4.753160008
20548,-914.43106,lnwpred_longqCIUP,4.753214264
20549,-913.382,lnwpred_longqCIUP,4.742485726
20550,-916.50326,lnwpred_longqCIUP,4.728797639
20551,-916.50326,lnwpred_longqCIUP,4.728797639
20552,-916.50326,lnwpred_longqCIUP,4.728797639
20553,-909.476,lnwpred_longqCIUP,4.537212479
20554,-916.50326,lnwpred_longqCIUP,4.728797639
20555,-914.8384432,lnwpred_longqCIUP,4.752855385
20556,-916.50326,lnwpred_longqCIUP,4.728797639
20557,-914.393,lnwpred_longqCIUP,4.753128214
20558,-912.6047,lnwpred_longqCIUP,4.722213129
20559,-913.1474129,lnwpred_longqCIUP,4.737513213
20560,-916.50326,lnwpred_longqCIUP,4.728797639
20561,-909.3419362,lnwpred_longqCIUP,4.525766519
20562,-913.59116,lnwpred_longqCIUP,4.746091737
20563,-914.326,lnwpred_longqCIUP,4.752925309
20564,-914.3149937,lnwpred_longqCIUP,4.752885699
20565,-914.3534323,lnwpred_longqCIUP,4.753016428
20566,-913.714,lnwpred_longqCIUP,4.747853232
20567,-914.022,lnwpred_longqCIUP,4.751152773
20568,-916.18,lnwpred_longqCIUP,4.736274447
20569,-914.202,lnwpred_longqCIUP,4.752373515
20570,-914.529,lnwpred_longqCIUP,4.753339733
20571,-915.2968354,lnwpred_longqCIUP,4.749789727
20572,-915.4076498,lnwpred_longqCIUP,4.748640887
20573,-912.063642,lnwpred_longqCIUP,4.701782371
20574,-915.3398847,lnwpred_longqCIUP,4.74936209
20575,-910.5213718,lnwpred_longqCIUP,4.616681221
20576,-910.7365608,lnwpred_longqCIUP,4.630876647
20577,-914.848,lnwpred_longqCIUP,4.752819693
20578,-913.4044397,lnwpred_longqCIUP,4.742909695
20579,-915.5982034,lnwpred_longqCIUP,4.746299022
20580,-909.9037561,lnwpred_longqCIUP,4.571829823
20581,-914.6525702,lnwpred_longqCIUP,4.753304522
20582,-914.401,lnwpred_longqCIUP,4.753148049
20583,-913.3137183,lnwpred_longqCIUP,4.741140343
20584,-916.50326,lnwpred_longqCIUP,4.728797639
20585,-916.613174,lnwpred_longqCIUP,4.725936145
20586,-914.2429888,lnwpred_longqCIUP,4.752581546
20587,-914.278,lnwpred_longqCIUP,4.75273913
20588,-914.4572043,lnwpred_longqCIUP,4.753261178
20589,-914.3887346,lnwpred_longqCIUP,4.7531173
20590,-914.5582871,lnwpred_longqCIUP,4.753350733
20591,-913.661,lnwpred_longqCIUP,4.747125138
20592,-912.88379,lnwpred_longqCIUP,4.730741539
20593,-915.8042,lnwpred_longqCIUP,4.74324673
20594,-914.401,lnwpred_longqCIUP,4.753148049
20595,-914.386,lnwpred_longqCIUP,4.753110123
20596,-910.7479199,lnwpred_longqCIUP,4.631605344
20597,-916.966,lnwpred_longqCIUP,4.715624814
20598,-912.3349567,lnwpred_longqCIUP,4.712661655
20599,-914.78937,lnwpred_longqCIUP,4.753019487
20600,-913.5068133,lnwpred_longqCIUP,4.744730386
20601,-916.50326,lnwpred_longqCIUP,4.728797639
20602,-916.50326,lnwpred_longqCIUP,4.728797639
20603,-913.81497,lnwpred_longqCIUP,4.749108273
20604,-913.603,lnwpred_longqCIUP,4.746272869
20605,-920.5796564,lnwpred_longqCIUP,4.499560727
20606,-915.0789769,lnwpred_longqCIUP,4.751588346
20607,-916.2579607,lnwpred_longqCIUP,4.734598016
20608,-909.7518894,lnwpred_longqCIUP,4.55987173
20609,-916.1547187,lnwpred_longqCIUP,4.736800963
20610,-914.742,lnwpred_longqCIUP,4.753147069
20611,-916.92494,lnwpred_longqCIUP,4.716914462
20612,-913.9526395,lnwpred_longqCIUP,4.75054564
20613,-912.391,lnwpred_longqCIUP,4.714750799
20614,-913.45106,lnwpred_longqCIUP,4.743761864
20615,-915.16381,lnwpred_longqCIUP,4.750960795
20616,-914.55325,lnwpred_longqCIUP,4.753349675
20617,-914.55049,lnwpred_longqCIUP,4.753348971
20618,-911.1402162,lnwpred_longqCIUP,4.655493873
20619,-913.317,lnwpred_longqCIUP,4.741206887
20620,-914.4506784,lnwpred_longqCIUP,4.753250404
20621,-914.331,lnwpred_longqCIUP,4.752942762
20622,-914.9981655,lnwpred_longqCIUP,4.752099057
20623,-913.5748236,lnwpred_longqCIUP,4.74583776
20624,-915.0045146,lnwpred_longqCIUP,4.752061988
20625,-914.561,lnwpred_longqCIUP,4.753351114
20626,-910.6593687,lnwpred_longqCIUP,4.625869947
20627,-914.167637,lnwpred_longqCIUP,4.752179349
20628,-916.441,lnwpred_longqCIUP,4.730345999
20629,-917.7021469,lnwpred_longqCIUP,4.688326255
20630,-914.48,lnwpred_longqCIUP,4.753294093
20631,-913.29,lnwpred_longqCIUP,4.740653482
20632,-912.19627,lnwpred_longqCIUP,4.70725838
20633,-917.0214,lnwpred_longqCIUP,4.713846727
20634,-915.0370287,lnwpred_longqCIUP,4.751864064
20635,-915.42924,lnwpred_longqCIUP,4.748398805
20636,-915.7267474,lnwpred_longqCIUP,4.744457891
20637,-916.9712813,lnwpred_longqCIUP,4.715457195
20638,-915.079,lnwpred_longqCIUP,4.751588202
20639,-913.646,lnwpred_longqCIUP,4.746910239
20640,-913.008,lnwpred_longqCIUP,4.73408825
20641,-913.518,lnwpred_longqCIUP,4.744918097
20642,-914.715,lnwpred_longqCIUP,4.753206094
20643,-918.3104,lnwpred_longqCIUP,4.659528844
20644,-915.441,lnwpred_longqCIUP,4.748264423
20645,-913.67,lnwpred_longqCIUP,4.747252138
20646,-915.19898,lnwpred_longqCIUP,4.750673366
20647,-919.087,lnwpred_longqCIUP,4.614180194
20648,-918.941,lnwpred_longqCIUP,4.623450097
20649,-919.055,lnwpred_longqCIUP,4.616241555
20650,-912.5562,lnwpred_longqCIUP,4.720589937
20651,-912.68582,lnwpred_longqCIUP,4.724835099
20652,-915.55273,lnwpred_longqCIUP,4.746899885
20653,-913.8183496,lnwpred_longqCIUP,4.749147299
20654,-914.594,lnwpred_longqCIUP,4.753347776
20655,-914.6939591,lnwpred_longqCIUP,4.753245255
20656,-913.2544239,lnwpred_longqCIUP,4.739904255
20657,-909.893,lnwpred_longqCIUP,4.570994922
20658,-909.954,lnwpred_longqCIUP,4.575705448
20659,-914.4537059,lnwpred_longqCIUP,4.753255473
20660,-917.1742,lnwpred_longqCIUP,4.708713819
20661,-913.43,lnwpred_longqCIUP,4.743381669
20662,-914.427,lnwpred_longqCIUP,4.753206054
20663,-913.331,lnwpred_longqCIUP,4.74148876
20664,-914.7090747,lnwpred_longqCIUP,4.753217759
20665,-914.306,lnwpred_longqCIUP,4.752851926
20666,-911.2309378,lnwpred_longqCIUP,4.660663398
20667,-914.1135509,lnwpred_longqCIUP,4.751836857
20668,-915.4156252,lnwpred_longqCIUP,4.748552167
20669,-914.35499,lnwpred_longqCIUP,4.753021211
20670,-919.072,lnwpred_longqCIUP,4.615148537
20671,-909.82964,lnwpred_longqCIUP,4.566039591
20672,-914.28759,lnwpred_longqCIUP,4.75277908
20673,-914.28759,lnwpred_longqCIUP,4.75277908
20674,-914.28759,lnwpred_longqCIUP,4.75277908
20675,-914.6973895,lnwpred_longqCIUP,4.753239292
20676,-914.693,lnwpred_longqCIUP,4.753246916
20677,-915.3883897,lnwpred_longqCIUP,4.748851828
20678,-912.7612263,lnwpred_longqCIUP,4.727167445
20679,-914.743,lnwpred_longqCIUP,4.753144668
20680,-920.40442,lnwpred_longqCIUP,4.514885524
20681,-914.721,lnwpred_longqCIUP,4.753193859
20682,-912.9337929,lnwpred_longqCIUP,4.732122239
20683,-913.49364,lnwpred_longqCIUP,4.744506514
20684,-912.9408337,lnwpred_longqCIUP,4.732313028
20685,-910.653,lnwpred_longqCIUP,4.625452589
20686,-917.1055357,lnwpred_longqCIUP,4.711062147
20687,-916.32043,lnwpred_longqCIUP,4.733196913
20688,-914.6959552,lnwpred_longqCIUP,4.753241829
20689,-914.708,lnwpred_longqCIUP,4.753219774
20690,-914.7,lnwpred_longqCIUP,4.753234674
20691,-915.32898,lnwpred_longqCIUP,4.749472642
20692,-919.65435,lnwpred_longqCIUP,4.574870685
20693,-913.70624,lnwpred_longqCIUP,4.747749659
